closed,open,rate,sync,cur_dist,diversity,epoch,score
0.19856483555987617,0.2068779344438247,0.23743188884983066,0.2409827671593933,0.046762096232050715,0.7836523442494996,45570,1.9552546336538685
0.15703531107149704,0.19365796859047824,0.15847934818762996,0.24836431742292156,0.04768468303014064,0.8098346402907015,45571,1.8634205860162907
0.16040324224323096,0.19586735874082004,0.26908920405541353,0.19836722423066525,0.0484227437948993,0.7905004679118309,45572,1.8610174652075253
0.13691001978438636,0.19281356737259975,0.25746116779101796,0.21357248376739793,0.05565067544925017,0.7676420261737334,45573,1.8376224241057835
0.15664859046226337,0.175786907602027,0.24026876977297779,0.20833465887168542,0.061677678643772424,0.8180738288053016,45574,1.8691250930297132
0.13405345304154456,0.18922066605038285,0.2632582846150132,0.19512338145448285,0.07034348648596235,0.845733808418508,45575,1.8928564615203767
0.19588655837670188,0.17796482664081045,0.27495432262717884,0.21616657698147432,0.07594308628668492,0.8051215488697814,45576,1.9622034967641062
0.10281577073961315,0.20428396515844896,0.41692456092648295,0.20618476270829336,0.0692432588825509,0.8086505067652141,45577,2.014287587888897
0.15020332384257815,0.13844774735245854,0.1454752654960951,0.2566413550020108,0.0960194583684022,0.8071837101332132,45578,1.8506122151967688
0.11160158644020203,0.15689113900719265,0.3017815607657794,0.19124851707473614,0.10203847376070914,0.7778860804499952,45579,1.8326958745733506
0.11905685020966518,0.1687289877333795,0.32007475095742316,0.2247296943363052,0.08275979378820399,0.8159368098960065,45580,1.9560165812572887
0.12979314755146715,0.19892455984558308,0.31393976335344503,0.21095648845276269,0.04411485278002312,0.7978012339848176,45581,1.9064865344208615
0.08868698904445108,0.2390853671230405,0.3231564170086014,0.21894276836417628,0.029631410571197784,0.7909623284614673,45582,1.9094080489371108
0.08747446699859568,0.18114795307233167,0.2867887784814648,0.18051980842112317,0.0353549145713722,0.7958059042289984,45583,1.747611634195009
0.11262426154831669,0.1831170343511994,0.27789983241272254,0.2686539706745579,0.0326124115513943,0.8050627435004196,45584,1.9486242247131684
0.10256005887609734,0.19611906115216154,0.27495432262717884,0.20362211865214627,0.03786447688473691,0.82404201752852,45585,1.8427841743729871
0.11827066608244895,0.15561338663649946,0.2150219906644841,0.2171864236005818,0.04087019748912689,0.816233141277561,45586,1.780382229351284
0.11830112827169174,0.15685214576684248,0.2545751633283292,0.21006848436637218,0.0535005443682602,0.8126794692336532,45587,1.816045419701521
0.14666055218475144,0.1314568775285031,0.16372870336834533,0.2596419108245285,0.07808701504021572,0.8498902354983745,45588,1.889107205269247
0.10027665847928807,0.19326365243388818,0.292758944555508,0.1946671514941927,0.0753791382581564,0.7994315731170167,45589,1.8504442698322427
0.15210487680326823,0.18363807525027753,0.2867887784814648,0.23026281550871716,0.03755073427403456,0.7951808985127405,45590,1.91578899433922
0.09676917117924491,0.16758449858610852,0.23743188884983066,0.25346665294480386,0.049657208283189445,0.8006243685144777,45591,1.859000441302459
0.13524230067362067,0.18222203265294956,0.22616416562861413,0.24050679303507752,0.031592840452942875,0.8224699274986753,45592,1.8787048529769574
0.06579535299374441,0.14470713337704083,0.21779591715324198,0.23581195735432633,0.03270529021661212,0.8312799254296619,45593,1.763907533878954
0.13634760766128057,0.14453999827846595,0.1903969468089708,0.22810686041805453,0.03224782696956491,0.8021587118545294,45594,1.7619048124089205
0.11431544892026108,0.12467076056631038,0.12501419630424312,0.21307395140938648,0.034604331915873324,0.823691648780525,45595,1.6484442893059859
0.07204625601344228,0.18596817412202574,0.292758944555508,0.21369681033184054,0.03605156609063641,0.8494615125690407,45596,1.8636800740143342
0.10862265104388369,0.15219215061285027,0.22057755971895673,0.1912888948084349,0.04112847145965643,0.8049378218238834,45597,1.7100364442761005
0.08477513145042294,0.18467971465396987,0.2632582846150132,0.1928227349981104,0.046734082819443704,0.8232463173076822,45598,1.7883390008427527
0.10908419784745696,0.18092408395353546,0.26035552538846396,0.20029065343015237,0.03639663397888171,0.8181769766018309,45599,1.8055187246304736
0.08063380765793636,0.21385197845228568,0.32007475095742316,0.15672838927920898,0.03483790113961613,0.8084558133125973,45600,1.7713110300782766
0.10388181411974978,0.18816529186150371,0.3355789350318503,0.13838226133308104,0.03290676930029893,0.809652820445972,45601,1.7469501534255367
0.13129548065875143,0.1888772855643771,0.2867887784814648,0.13330086634342916,0.030665757094310565,0.8192028918970488,45602,1.723431926382811
0.13599397455324716,0.2080689034096827,0.40345634619747966,0.20074065503730096,0.04470454190083424,0.7758626989436561,45603,1.969567775079502
0.12906081109834458,0.18799523212378752,0.3513272894603074,0.20966172261254232,0.0532108745319471,0.8099339736848938,45604,1.9508516261243651
0.12086828677678799,0.1874074937880677,0.3673276281851412,0.18855061150143118,0.050469056323754036,0.8099433507573055,45605,1.9131170388339187
0.1893782714158049,0.20639763910367473,0.3513272894603074,0.22249722044804013,0.04148561323542805,0.7836510727820539,45606,2.017234326893349
0.170868286776788,0.19726376222564376,0.185006098918064,0.1955591585099782,0.04327996796352656,0.8460755152945294,45607,1.833611948198508
0.12614687915215456,0.223298881891852,0.27201746339547667,0.16760227462952745,0.03460747401480163,0.7942508200762394,45608,1.7855260677895792
0.16973005176758524,0.21020158375710402,0.295757447091424,0.1449226384804869,0.04181852786814816,0.791941040527765,45609,1.7992939279730003
0.14890867637557276,0.2203039748408205,0.2150219906644841,0.1838938746413045,0.04814126421231467,0.8055045784377869,45610,1.8056682338135879
0.1734103625131134,0.19767432722563286,0.19581701352625372,0.15897544810273836,0.035889560699259304,0.8133619293851119,45611,1.7341040895548478
0.1311462552050653,0.16337491230401688,0.17431081126551187,0.1574395003903201,0.031676687368965055,0.8112195067391726,45612,1.6266071736633718
0.1226341754034162,0.15392511513780854,0.19310330803170472,0.14792718264270818,0.04093491744291276,0.8060548854416121,45613,1.6125067667428707
0.13829602033355384,0.19931751743174228,0.15065662355082143,0.1989631198181311,0.05446382320291987,0.8168726894027285,45614,1.7575329135580282
0.11704634525039814,0.2036734864314038,0.22336696140815995,0.1470623342333374,0.052104653009082305,0.8138313392727069,45615,1.7041474538384258
0.13053376436273434,0.20350644693915315,0.16636375065084427,0.1690029806610812,0.05288818188926411,0.7983544812571111,45616,1.6896525864212693
0.07077948810635498,0.16740787699296053,0.228969216153365,0.1583036979211843,0.0681275070714551,0.8114370071390961,45617,1.6633284913056001
0.07986546174899731,0.18679075320743457,0.15586496796351063,0.1618839448347645,0.12018365675502768,0.8049311466197937,45618,1.6714038759642929
0.1079305954273332,0.19788780713799212,0.27789983241272254,0.10655096479590212,0.1441461217304868,0.8357317302904986,45619,1.7766980165908375
0.10680954992282068,0.19491402682532294,0.24026876977297779,0.12121797918457175,0.12061354261997112,0.8181896912762875,45620,1.7232315387865236
0.15383667850155788,0.17925707980875322,0.1903969468089708,0.11787934939737735,0.07896216677897018,0.8039274025381595,45621,1.6421389732311662
0.14037897300845417,0.20254917517075904,0.27789983241272254,0.1440042302578022,0.055700392478072194,0.8175419580794385,45622,1.7820787916650511
0.15144308255957484,0.2290007580818278,0.27201746339547667,0.12391352859809443,0.05318770793416401,0.8192766370088971,45623,1.7727527061761292
0.1245198980852965,0.1825158161830381,0.17431081126551187,0.12208324727621941,0.07134255967764229,0.8224886021767834,45624,1.619344181940711
0.10402475755469495,0.177608978257149,0.10001289729932573,0.10934360366371795,0.05830345633107423,0.8084745674574207,45625,1.4671118642271006
0.09098875595214276,0.2518961923966299,0.28976940616473407,0.14811752665940067,0.03931348857825973,0.805646108657832,45626,1.7738490050684002
0.10145753879847451,0.18537277360374088,0.23178215712485242,0.11917649054503174,0.037393288385473476,0.824362506791542,45627,1.6187212457941467
0.10502194197732415,0.23026141450025778,0.22336696140815995,0.13798193258629557,0.037471033161249744,0.8123738402464024,45628,1.6844590564659851
0.13796981011855103,0.2102972209825333,0.3017815607657794,0.0758521988030185,0.04827287605686299,0.8185828925838582,45629,1.668608758113622
0.1556484567876681,0.23102028862071547,0.2838170085444763,0.13802356812835362,0.03900985734579215,0.8061465105644151,45630,1.7916892581197743
0.11147602025618111,0.20980859331275886,0.21779591715324198,0.11809490233604461,0.037610716431632746,0.8150176978662241,45631,1.627898749692128
0.12507554742828805,0.1740121417627491,0.25746116779101796,0.13414448123323194,0.04115136987640082,0.7895255702478702,45632,1.6555147595727902
0.06751466759917628,0.16601990425087151,0.19581701352625372,0.11068929153484805,0.03275468576225761,0.8371262916782429,45633,1.5206111458864982
0.06783939294169293,0.21945202105511907,0.26908920405541353,0.1096828196589558,0.04369770453116027,0.8018673868760422,45634,1.6213113487773394
0.07452570135722174,0.23914380969528687,0.3017815607657794,0.11422482940865877,0.051230366040016205,0.8378977545508979,45635,1.7330288512265195
0.09038606955703261,0.2157177380214657,0.28085404386331264,0.13640712943668928,0.0412296988452614,0.7963700384412953,45636,1.6973718476017463
0.10540496920028335,0.23197475114782173,0.40345634619747966,0.1352939065205883,0.04021620715736716,0.8050470090907795,45637,1.856687095834908
0.08778526123062841,0.22710125699044104,0.3108863263439174,0.11034188000433545,0.03695950536719977,0.7866347300767287,45638,1.670050840017586
0.07879480616799192,0.20103076462178102,0.23743188884983066,0.1505876485384682,0.04177837045754139,0.8210786242462605,45639,1.681289751420342
0.08715211779646242,0.2104592757210663,0.32624760908903394,0.14377936967136581,0.03159973901609119,0.824416862024844,45640,1.7674343429902295
0.09994996527440683,0.24620098540008545,0.22057755971895673,0.16410968880377316,0.036472157881297866,0.792733164746412,45641,1.7241532106287052
0.07787897707101493,0.2319282468649527,0.2040025969691556,0.14383224135933223,0.06285028760441116,0.8152839908293749,45642,1.6796085820575737
0.08573687260014337,0.23541711582605163,0.2067460825295384,0.15408349132002527,0.089772774472455,0.8308670163766835,45643,1.7567068444449223
0.11249400777657434,0.3009373873552429,0.3934729039143307,0.2170086613880525,0.12018502620391255,0.7954256559960304,45644,2.156532304022196
0.11680924850010546,0.25541283752890404,0.1716547675685897,0.18990917530540982,0.034080957933458014,0.8047945433361005,45645,1.7625707054779771
0.13323387817463747,0.24556791193172958,0.185006098918064,0.18831947397460272,0.030322884035836783,0.8106508429241007,45646,1.781420563933574
0.13378403428536645,0.25638076159622725,0.32624760908903394,0.19284596116419297,0.04016307810424802,0.825894227729987,45647,1.9681616331332485
0.10563714441623763,0.29504097128030954,0.27789983241272254,0.16196701856269805,0.0622064131740455,0.8078064113147259,45648,1.872524809723437
0.0825079620156827,0.27331693321764045,0.2838170085444763,0.17772079434250013,0.05168296773882739,0.8053353938007985,45649,1.8521018540024254
0.09407103371372985,0.2684659793019844,0.27789983241272254,0.16827328393074867,0.030254172661570135,0.8298542130894989,45650,1.8370917990410032
0.08399566616843421,0.26391017064594796,0.27789983241272254,0.14896504522776202,0.03097561606396991,0.8202205426538699,45651,1.7749319184004686
0.08498541931235595,0.31114835462950485,0.3868722209983496,0.14365495442303297,0.05695968767548487,0.805722237771141,45652,1.9329978292329024
0.0554092414445671,0.2503995452873717,0.27495432262717884,0.16055915850997818,0.030150051555134696,0.8258119002128805,45653,1.7578433781470892
0.072221978054176,0.2926230140892394,0.38358814634935984,0.13288244333326302,0.03320359808121724,0.8145860346684222,45654,1.8619876579089407
0.055760702783819775,0.2533799894768517,0.3418485470391566,0.12301628736838091,0.028071598234083072,0.8199505147550976,45655,1.7450439270257707
0.08067547995439274,0.2560708703304786,0.25169746392470954,0.16229112219846362,0.03127639109416366,0.8416617749903472,45656,1.785964224691019
0.08124136810463889,0.24059546515904445,0.30480728121358086,0.17955152977507674,0.03277313250487149,0.8259836277847601,45657,1.8445039343170493
0.07435995639748988,0.19876333210739244,0.2067460825295384,0.1310518571416903,0.05781717181129037,0.808245544383771,45658,1.6080358015128626
0.09964253798033959,0.2641703088515785,0.1823215339163882,0.1298298729587342,0.06812001026038146,0.8287684593576196,45659,1.7026825962837757
0.09012625092719873,0.19482636698500533,0.23743188884983066,0.1091003713954534,0.0675490650647565,0.8293427653094817,45660,1.6374770799271796
0.0958658740334926,0.21489146290564526,0.26035552538846396,0.13908288029717306,0.05374939472547492,0.788898259996867,45661,1.6919262776442898
0.10492894813024706,0.21315852224274437,0.23178215712485242,0.10066573867679932,0.040082997312257715,0.8160339976888842,45662,1.6073180998525842
0.09452808139135216,0.24350907556843995,0.32007475095742316,0.09213484089211219,0.038414003353915684,0.7969884484201787,45663,1.677784041475534
0.11405470861028706,0.23252152533919096,0.28085404386331264,0.11593468849180741,0.04361090111021166,0.8212094264597329,45664,1.7241199823663502
0.08969802772408919,0.23341997753546115,0.2632582846150132,0.08590025472263405,0.035928101346386784,0.7955475579373832,45665,1.5896524586036016
0.08450195916683852,0.1838316888815614,0.2067460825295384,0.10271982658807746,0.036113441800110176,0.7923186663591264,45666,1.5089514919133298
0.14069854036341972,0.19315285351072164,0.21779591715324198,0.060267783218602905,0.06097375347287291,0.8025380064869132,45667,1.5356946374243754
0.12231526945205892,0.19100078718311037,0.228969216153365,0.08748516249077667,0.06978317837999065,0.8175201047327162,45668,1.6045588808827946
0.10083853740240696,0.19638556463053136,0.292758944555508,0.10019935702114444,0.09868625594219536,0.7719618368203675,45669,1.6610298533932981
0.12499696265277857,0.22419529494687634,0.3017815607657794,0.10129570954064684,0.10305524674872321,0.7987060420058363,45670,1.7553265262012876
0.1226495148540319,0.196294740881819,0.2838170085444763,0.07427004243966276,0.06353939211397551,0.7856437006695511,45671,1.6004844419431794
0.12101409537736613,0.2027546241297718,0.24026876977297779,0.12008030352116913,0.047686351562230764,0.8137444026861098,45672,1.6656288505707946
0.11964352769602922,0.27025219743130735,0.37705217646318223,0.06941058106003087,0.044540984495127806,0.7838500574372999,45673,1.734160105643008
0.10126151416356609,0.18878718809310877,0.2150219906644841,0.08714216079720585,0.041091484979159085,0.8163687909606699,45674,1.5368152904553996
0.09944938487173344,0.19354644958461997,0.2545751633283292,0.07922147104021524,0.04197161651266102,0.8100481673548573,45675,1.5580337237326314
0.07820176230627826,0.1792749391948444,0.14806258871830075,0.07263469558551525,0.0346469288196797,0.83822388595071,45676,1.4236794961608434
0.11190936754109115,0.14914128411737823,0.12501419630424312,0.08376505097816575,0.03372767390043774,0.8522995868411872,45677,1.4396222106606689
0.09605289837114472,0.2175082066952469,0.22616416562861413,0.05609216880676801,0.04518815497495159,0.7855119448554945,45678,1.482609708138988
0.09416700746732103,0.19498293133812797,0.23460303305907737,0.07503118074062112,0.0483427433398196,0.8173236630123615,45679,1.5394817396979497
0.08540788969743394,0.21517587547539796,0.2661694943885439,0.07547665426343611,0.07321031088010158,0.7923094482201454,45680,1.5832263271884948
0.09630906279699845,0.22218973564302652,0.1690057597562959,0.07167190072959065,0.0460965319059468,0.8245788151907352,45681,1.501523706752184
0.05433572473427491,0.2219606167821139,0.22336696140815995,0.06759021893220582,0.05145483738987625,0.8145032303510235,45682,1.50080180852986
0.06416724719061592,0.1647244041506638,0.1611005813157157,0.07987481241467317,0.041079854928351915,0.8371712698391331,45683,1.4279929822538269
0.08392424231818321,0.18464040716467278,0.15586496796351063,0.05375353897980775,0.05410237518814398,0.8124175469398469,45684,1.398456617533973
0.07490454139247704,0.2119813606427469,0.15065662355082143,0.0793847691011674,0.03847125080056188,0.823754745352516,45685,1.458538059941458
0.06339408802155855,0.1843601154851441,0.1454752654960951,0.06391147085020596,0.042542232341010545,0.8167790776120417,45686,1.3803737206562618
0.0409668278300986,0.20910257048004965,0.24311372149080882,0.022328389279208966,0.039801637765837,0.8219230375636103,45687,1.3995645736888225
0.0324735586129688,0.2301104297979734,0.2067460825295384,0.02875074952765619,0.04964979376991813,0.7992990226358065,45688,1.3757803864015177
0.0712785377664734,0.2156663831508421,0.24311372149080882,0.07515191869097368,0.05800639557761025,0.8013759647082942,45689,1.5397448400759761
0.09156400598694055,0.24165453675837048,0.3170025524036998,0.04363931364895687,0.058674107971595967,0.7985471085751287,45690,1.5947209389936492
0.08568630806381078,0.21556754367800818,0.17431081126551187,0.06185077733891045,0.057162536598073965,0.8051604875603048,45691,1.4615892418435306
0.023339716583684396,0.25060602345633604,0.24596679005644684,0.08530765562689638,0.039390400118334626,0.7985677699211207,45692,1.5284860113897154
0.04521082135023155,0.25427506208360046,0.24026876977297779,0.05180962908345041,0.048330231903508325,0.8218364983105899,45693,1.513540641587809
0.05710911452202111,0.23050530686275225,0.23743188884983066,0.08516896898935386,0.03361520976107243,0.8215895952259856,45694,1.5505890532003699
0.07596580041021068,0.20781172824084573,0.2488280219183223,0.07892807029994262,0.03984156693351623,0.8276360586638276,45695,1.5579393167666078
0.04664725278111612,0.20717388877213258,0.25169746392470954,0.09520985839440096,0.0458544612060297,0.774136443486025,45696,1.5159292269588147
0.08969887466698043,0.2419015484599227,0.3387088275392108,0.06325671692426013,0.042044866463499635,0.7964725505041017,45697,1.6353401014822355
0.0479395682749741,0.23425844720438319,0.3078421844371497,0.08739862339292134,0.04539098243641955,0.7795237305200069,45698,1.5897521596587763
0.0928861976518443,0.26334524247359853,0.25169746392470954,0.057995055945875645,0.044776164676382034,0.8028417282729955,45699,1.571536908891281
0.0745338776504996,0.22735860724433435,0.24026876977297779,0.06035354651191335,0.05121083889121857,0.8202926189646957,45700,1.5343718055475528
0.048701703935576934,0.22863610594056702,0.22336696140815995,0.05160446289884088,0.04595119961470711,0.7785325421793986,45701,1.4283974388760914
0.11788169883043216,0.22077230956474672,0.2661694943885439,0.05618346174297709,0.04890956425365181,0.8333229352146935,45702,1.5994229257380221
